dataset,method,method_display,raw_method_key,seed,edge_removal_rate,test_macro_f1,val_macro_f1,test_accuracy,test_worst_class_f1,train_seconds,prune_seconds,giant_component_ratio,bridge_preservation,minority_degree_retention,minority_isolation_rate,clustering,num_components,degree_ks,retained_edge_ratio,source_file
facebook,cailp_social_multi,CILP,cailp_multi,8,0.4,0.9396438414267614,0.9363488107644236,0.9425901201602136,0.9176289453425712,1204.307902999999,0.0258350000003702,0.9946150422785937,0.9808274470232089,0.8317904723273668,0.004207995190862639,0.24165900328670867,105.0,0.11691143747218513,0.6000011708025266,facebook_seed8_cailp_multi.json
facebook,cailp_social_multi,CILP,cailp_multi,8,0.5,0.9389174396835487,0.9324460715828045,0.9414775255896751,0.9182098765432098,1204.307902999999,0.027192709003429627,0.9860258121940365,0.9791456441305079,0.7890017524674054,0.00510970844604749,0.21394521365214805,294.0,0.16666666666666674,0.4999970729936835,facebook_seed8_cailp_multi.json
facebook,cailp_social_multi,CILP,cailp_multi,8,0.6,0.9382072465443997,0.9305937260150074,0.9403649310191367,0.9206106870229007,1204.307902999999,0.027965915996901458,0.9677792612372051,0.9771274806592667,0.6833893819862097,0.012924556657649534,0.18437705043509614,684.0,0.22745883400089006,0.3999988291974734,facebook_seed8_cailp_multi.json
facebook,cailp_social_multi,CILP,cailp_multi,8,0.7,0.9361516528923322,0.9275876687287186,0.9383622607921673,0.9188361408882083,1204.307902999999,0.025785958001506515,0.9313751668891855,0.9720820719811638,0.5621439611722888,0.028854824165915238,0.1548073360494627,1441.0,0.3105919003115265,0.3000005854012633,facebook_seed8_cailp_multi.json
facebook,cailp_social_multi,CILP,cailp_multi,8,0.8,0.9291621556410782,0.9187528651602996,0.9312416555407209,0.9127105666156202,1204.307902999999,0.024562708000303246,0.8188251001335114,0.944836865119408,0.4165264015401425,0.057709648331830475,0.11602920735737164,3519.0,0.4191366266132622,0.20000234160505317,facebook_seed8_cailp_multi.json
facebook,cailp_social_multi,CILP,cailp_multi,8,0.9,0.9166867591883775,0.9115197954468852,0.920115709835336,0.8904109589041096,1204.307902999999,0.021917582998867147,0.432977303070761,0.8109653548604103,0.2747928298872301,0.1304478509167418,0.05590577870165058,9021.0,0.5824210057854917,0.09999824379621011,facebook_seed8_cailp_multi.json
facebook,cailp_social_multi,CILP,cailp_multi,9,0.1,0.9152392037197584,0.9125201970396856,0.9236760124610592,0.8573692551505546,1221.437656582999,0.06967987499956507,0.8741878059635069,0.5509586276488395,0.5580333759911094,0.3856327021340547,0.29936091284534283,2641.0,0.11940364931019136,0.9000017562037899,facebook_seed9_cailp_multi.json
facebook,cailp_social_multi,CILP,cailp_multi,9,0.2,0.9125640979647346,0.9111433311686491,0.9212283044058746,0.8533123028391167,1221.437656582999,0.03438320900022518,0.8611927013796172,0.5227043390514632,0.4274015781515285,0.4132852419597235,0.2678365021002066,2885.0,0.13266577659101025,0.7999976583949469,facebook_seed9_cailp_multi.json
facebook,cailp_social_multi,CILP,cailp_multi,9,0.3,0.9110076369055555,0.9078391128030949,0.9194481530930129,0.8524072612470402,1221.437656582999,0.024930708001193125,0.8517133956386292,0.5116044399596368,0.30732131265325374,0.4352269311692215,0.24211209671234293,3065.0,0.14232309746328442,0.6999994145987367,facebook_seed9_cailp_multi.json
facebook,cailp_social_multi,CILP,cailp_multi,9,0.4,0.9110858401210252,0.909241312545765,0.9187805963506898,0.8566929133858268,1221.437656582999,0.031546666999929585,0.8477525589675122,0.506895391860074,0.23611469520844813,0.44755034565674784,0.2147891816708435,3146.0,0.15278148642634623,0.6000011708025266,facebook_seed9_cailp_multi.json
facebook,cailp_social_multi,CILP,cailp_multi,9,0.5,0.9115609239243543,0.9083974120277646,0.9196706720071206,0.8553359683794466,1221.437656582999,0.027006708998669637,0.841967067200712,0.5042045072317525,0.21879854576310787,0.4667868951006913,0.1739632236336872,3262.0,0.16933689363595905,0.4999970729936835,facebook_seed9_cailp_multi.json
facebook,cailp_social_multi,CILP,cailp_multi,9,0.6,0.9109094764125072,0.9076811739001788,0.9190031152647975,0.8551068883610451,1221.437656582999,0.021850458997505484,0.8315976858032933,0.49848637739656915,0.2068876099269216,0.4758040276525398,0.14509558875276438,3478.0,0.21633288829550512,0.3999988291974734,facebook_seed9_cailp_multi.json
facebook,cailp_social_multi,CILP,cailp_multi,9,0.7,0.9062844443538713,0.9031316232224695,0.914997774810859,0.846031746031746,1221.437656582999,0.020669290999649093,0.803871829105474,0.4877228388832829,0.18769419021121483,0.489029155395251,0.11147431902420932,4051.0,0.27596795727636847,0.3000005854012633,facebook_seed9_cailp_multi.json
facebook,cailp_social_multi,CILP,cailp_multi,9,0.8,0.899457785019756,0.9018006767509387,0.9078771695594126,0.841686555290374,1221.437656582999,0.020137374998739688,0.7079216733422341,0.4406323578876556,0.12438502183720558,0.573790201382627,0.07695533431640696,5816.0,0.38780596350689805,0.20000234160505317,facebook_seed9_cailp_multi.json
facebook,cailp_social_multi,CILP,cailp_multi,9,0.9,0.890821840692484,0.901658189111808,0.8991989319092123,0.8329374505146476,1221.437656582999,0.01867987500008894,0.43248776145972406,0.3686511940800538,0.03592697866631021,0.8136459272617974,0.03275951129209014,10795.0,0.5621272808188696,0.09999824379621011,facebook_seed9_cailp_multi.json
facebook,neuralsparse,NeuralSparse,neuralsparse,0,0.1,0.9303556503994095,0.9310566040912982,0.9330218068535826,0.9102167182662538,8.618867916999989,0.2267406660000688,0.9630618602581219,0.8705011772620249,0.9444911298565041,0.05199879771565975,0.34951331451978723,806.0,0.06479750778816196,0.9000017562037899,facebook_seed0_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,0,0.2,0.9236345297090717,0.920262591244829,0.9272363150867824,0.8964980544747082,8.618867916999989,0.17749229200001082,0.9228304405874499,0.7685839219643458,0.8886910168901332,0.1036970243462579,0.329278795877392,1727.0,0.1275033377837116,0.7999976583949469,facebook_seed0_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,0,0.3,0.9182781230580317,0.9156560384026293,0.9216733422340899,0.8926905132192846,8.618867916999989,0.09058108299996093,0.8703604806408545,0.6851664984863775,0.83120788183263,0.1602043883378419,0.3039009462432242,2866.0,0.18954161103693815,0.6999994145987367,facebook_seed0_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,0,0.4,0.906611896445435,0.908733004254633,0.9107699154428126,0.8763693270735524,8.618867916999989,0.4177620829999569,0.8115264797507789,0.5963673057517659,0.7712001366169453,0.21881574992485722,0.2822738882613523,4171.0,0.2563417890520694,0.6000011708025266,facebook_seed0_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,0,0.5,0.8970247677981884,0.899951763478275,0.9014241210502892,0.8658823529411764,8.618867916999989,0.376898041000004,0.7418335558522474,0.5045408678102926,0.7067581106023464,0.2819356777877968,0.2581237346173005,5729.0,0.32474410324877623,0.4999970729936835,facebook_seed0_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,0,0.6,0.8896389652526009,0.8918741574644923,0.8951935914552737,0.85,8.618867916999989,0.13151470800005427,0.6616377392078326,0.4140598721829802,0.6333505786170944,0.35317102494740005,0.22754452841647554,7518.0,0.4025367156208278,0.3999988291974734,facebook_seed0_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,0,0.7,0.8854385843098198,0.889796128311837,0.8920783266577659,0.8401898734177216,8.618867916999989,0.3006063750000294,0.569247886070316,0.3148335015136226,0.5305541135414484,0.45686804929365793,0.19188769581593162,9567.0,0.49764129951045843,0.3000005854012633,facebook_seed0_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,0,0.8,0.8797532381115377,0.888584830415768,0.8851802403204272,0.8431214802896219,8.618867916999989,0.2828524170000719,0.4583444592790387,0.20887991927346114,0.3258026687618952,0.5656747820859633,0.14480078288903384,12062.0,0.5963061860258122,0.20000234160505317,facebook_seed0_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,0,0.9,0.8779369248550495,0.8887998864622013,0.883177570093458,0.8428686543110395,8.618867916999989,0.3139254999999821,0.3020026702269693,0.09350824083417424,0.13105255336236402,0.7246768860835587,0.08670483916792693,15591.0,0.7159768580329328,0.09999824379621011,facebook_seed0_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,1,0.1,0.9300325300108907,0.9324291490879737,0.9341344014241211,0.9006211180124224,8.451735832999475,0.17227504200036492,0.9739652870493992,0.9112008072653885,0.9501876387130265,0.04268109407874963,0.35552333318757706,566.0,0.05727636849132173,0.9000017562037899,facebook_seed1_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,1,0.2,0.9206238842961405,0.9252749702645253,0.9247886070315977,0.8899297423887588,8.451735832999475,0.09320050000042102,0.9336003560302626,0.8082744702320888,0.9047773129744044,0.0898707544334235,0.33095879872265255,1472.0,0.11659991099243433,0.7999976583949469,facebook_seed1_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,1,0.3,0.9165254614097036,0.9169317198985657,0.9216733422340899,0.8794992175273866,8.451735832999475,0.0606960839995736,0.8821539830885625,0.727547931382442,0.852958286403057,0.13796212804328223,0.3052217231560595,2633.0,0.17935024477080555,0.6999994145987367,facebook_seed1_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,1,0.4,0.9059551458444115,0.912422534123878,0.9118825100133512,0.8640625,8.451735832999475,0.030762249999497726,0.8207387627948376,0.6468213925327951,0.7903935306588246,0.1992786293958521,0.28116116388115375,3971.0,0.24663996439697375,0.6000011708025266,facebook_seed1_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,1,0.5,0.8926822218397763,0.9056360119170535,0.8989764129951046,0.8479623824451411,8.451735832999475,0.33646479199978785,0.7492656875834446,0.5452404978136562,0.722682507530095,0.2663059813645927,0.2568037992891168,5552.0,0.3168669336893636,0.4999970729936835,facebook_seed1_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,1,0.6,0.8818784290646249,0.8971884630800693,0.8887405429461505,0.8343848580441641,8.451735832999475,0.16462658399996144,0.6729862038273253,0.451732256979482,0.649339673590266,0.3381424706943192,0.22875383656422804,7250.0,0.3927458834000891,0.3999988291974734,facebook_seed1_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,1,0.7,0.877951318736995,0.8852842886167023,0.8847352024922118,0.8321513002364066,8.451735832999475,0.04655462499977148,0.5812639074321317,0.34712411705348134,0.5260874837198226,0.43582807333934476,0.19331739319854085,9321.0,0.4826435246995995,0.3000005854012633,facebook_seed1_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,1,0.8,0.8787599154824023,0.8857930733216081,0.8851802403204272,0.8354430379746836,8.451735832999475,0.023231625000335043,0.4604361370716511,0.24150689539186007,0.3231809858617519,0.5530507965133754,0.14314680817771233,12025.0,0.5907432131731197,0.20000234160505317,facebook_seed1_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,1,0.9,0.8825544901285411,0.8863732672185018,0.8887405429461505,0.839622641509434,8.451735832999475,0.16218937500070751,0.3063640409434802,0.1096535486041036,0.13309165860468422,0.7177637511271415,0.08337361540119875,15455.0,0.716733422340899,0.09999824379621011,facebook_seed1_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,2,0.1,0.9226719491376472,0.929333840035416,0.9276813529149978,0.8853211009174312,4.378506583001581,0.031158417001279304,0.9559857587894971,0.8513286242852338,0.8624093358003124,0.12563871355575593,0.3486410821959318,969.0,0.07000445037828215,0.9000017562037899,facebook_seed2_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,2,0.2,0.9182847135390744,0.9242900162814124,0.9227859368046284,0.884437596302003,4.378506583001581,0.03199466700061748,0.9130396083667112,0.7470568449377732,0.7902317341976122,0.20288548241659152,0.3285786296797584,1934.0,0.1309746328437917,0.7999976583949469,facebook_seed2_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,2,0.3,0.913291033717103,0.9145130620188348,0.9185580774365821,0.874325366229761,4.378506583001581,0.031190833000437124,0.8621717846016912,0.6643121426168853,0.7205139420123601,0.2690111211301473,0.30445886645503,3039.0,0.19581664441477528,0.6999994145987367,facebook_seed2_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,2,0.4,0.9054632125404769,0.9015418262366189,0.9114374721851357,0.8622568093385214,4.378506583001581,0.027936000000408967,0.8062305295950156,0.5798856374032964,0.6065186047075932,0.33363390441839497,0.28233094875689424,4287.0,0.2565198041833556,0.6000011708025266,facebook_seed2_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,2,0.5,0.894149717377805,0.8941909306631135,0.900089007565643,0.8507692307692307,4.378506583001581,0.023910665999210323,0.7408099688473521,0.49108644466868484,0.4858881234111206,0.4015629696423204,0.2569055819226976,5744.0,0.32616822429906545,0.4999970729936835,facebook_seed2_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,2,0.6,0.8908488881083242,0.8916540530473943,0.8965287049399199,0.8505034856700232,4.378506583001581,0.023482292001062888,0.6666221628838451,0.41035990581903803,0.34357196126347134,0.48692515779981965,0.22876888911370813,7412.0,0.40080106809078775,0.3999988291974734,facebook_seed2_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,2,0.7,0.8873130386286993,0.8855219231398396,0.8923008455718736,0.8524844720496895,4.378506583001581,0.02263229100026365,0.5731642189586115,0.31079717457114026,0.21404064636794118,0.6077547339945897,0.19179687179191032,9526.0,0.49141076991544286,0.3000005854012633,facebook_seed2_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,2,0.8,0.8826022005401843,0.8835071052511259,0.8876279483756119,0.8474051123160341,4.378506583001581,0.02144679200137034,0.45068980863373387,0.18970736629667004,0.1173938332050535,0.7222723174030659,0.142919352523162,12214.0,0.5993769470404985,0.20000234160505317,facebook_seed2_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,2,0.9,0.8841192353172446,0.8859636736824138,0.8887405429461505,0.8526398739164697,4.378506583001581,0.020266540999728022,0.28954161103693815,0.08947191389169189,0.04227084345678967,0.8683498647430117,0.0870487428540812,15872.0,0.7251891410769915,0.09999824379621011,facebook_seed2_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,3,0.1,0.9278255645203607,0.9304793621109336,0.9316866933689364,0.8994544037412315,5.116760124999928,0.02923670899872377,0.9652425456163773,0.8782374705684494,0.9202809158686287,0.07063420498948002,0.35152612612382433,765.0,0.06435246995994659,0.9000017562037899,facebook_seed3_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,3,0.2,0.9206859877211664,0.9232357849324118,0.9250111259457053,0.8890625,5.116760124999928,0.026975165999829187,0.9242545616377392,0.774302051799529,0.8618914433509985,0.12022843402464684,0.33199464771571013,1678.0,0.12447708055184686,0.7999976583949469,facebook_seed3_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,3,0.3,0.911753038684295,0.9201569622913178,0.9165554072096128,0.8762645914396887,5.116760124999928,0.02612016599960043,0.8750333778371161,0.6898755465859401,0.8003624725053938,0.18545235948301772,0.3087943330385252,2764.0,0.18584779706275031,0.6999994145987367,facebook_seed3_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,3,0.4,0.9023698976664746,0.9083257491093109,0.9078771695594126,0.863849765258216,5.116760124999928,0.024944082999354578,0.8181575433911883,0.6118398923646149,0.744562359539023,0.2377517282837391,0.2850544969280278,4007.0,0.25166889185580776,0.6000011708025266,facebook_seed3_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,3,0.5,0.8943718462659715,0.8966100759335376,0.89942145082332,0.8591660110149488,5.116760124999928,0.02532358299868065,0.7497997329773031,0.519004372687521,0.6796672418158433,0.3083859332732191,0.2603051812435942,5545.0,0.3233199821984869,0.4999970729936835,facebook_seed3_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,3,0.6,0.8852018205372659,0.8925428514076408,0.8911882510013351,0.8437747819191118,5.116760124999928,0.023233290999996825,0.6705384957721406,0.422468886646485,0.6037997977178329,0.3856327021340547,0.22702423433469193,7317.0,0.40022251891410776,0.3999988291974734,facebook_seed3_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,3,0.7,0.8820575057581079,0.8844107082487869,0.8876279483756119,0.8439490445859873,5.116760124999928,0.022184708001077524,0.5752558967512239,0.3232425159771275,0.4343280430644301,0.48091373609858734,0.1904566492920384,9440.0,0.4902981753449044,0.3000005854012633,facebook_seed3_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,3,0.8,0.8825419936887547,0.8893460490759835,0.8885180240320427,0.8432,5.116760124999928,0.02113137500055018,0.45536270582999555,0.21863437605112682,0.2552757402276159,0.5927261797415089,0.14451574063985023,12086.0,0.5914552736982643,0.20000234160505317,facebook_seed3_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,3,0.9,0.8788304436384095,0.8894395022787964,0.8847352024922118,0.8396825396825397,5.116760124999928,0.01990483299960033,0.2965287049399199,0.09889001009081735,0.1002718741728353,0.7601442741208295,0.08297307761533863,15691.0,0.7252781486426346,0.09999824379621011,facebook_seed3_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,4,0.1,0.9229714444414772,0.9374935550540662,0.9263462394303515,0.8975535168195719,5.680259333999857,0.03884212500270223,0.9523809523809523,0.8254288597376388,0.8981420662873886,0.10309588217613466,0.34694244422019244,1059.0,0.07227414330218071,0.9000017562037899,facebook_seed4_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,4,0.2,0.9216199107689222,0.9312070017432957,0.9254561637739208,0.8931297709923665,5.680259333999857,0.02724204100013594,0.9082331998219849,0.7305751765893037,0.8323730628221035,0.1602043883378419,0.32527934533144326,2031.0,0.1340898976412995,0.7999976583949469,facebook_seed4_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,4,0.3,0.9143456884673262,0.9240686929399329,0.9185580774365821,0.882262996941896,5.680259333999857,0.02611708300173632,0.8544281263907432,0.6411032626976119,0.7659243704462922,0.23174030658250677,0.3045593169672335,3219.0,0.1966622162883845,0.6999994145987367,facebook_seed4_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,4,0.4,0.9004898988632346,0.9142302828670602,0.906097018246551,0.8595810705973623,5.680259333999857,0.026266709002811695,0.7936359590565198,0.5486041035990582,0.6959800324067498,0.2996693718064322,0.2794519844241879,4564.0,0.2659991099243436,0.6000011708025266,facebook_seed4_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,4,0.5,0.8918277294777789,0.9041249920553014,0.8976412995104583,0.8494623655913979,5.680259333999857,0.025480000000243308,0.72514463729417,0.4665321224352506,0.6157754572732697,0.3781184250075143,0.25486937311564295,6095.0,0.33569203382287494,0.4999970729936835,facebook_seed4_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,4,0.6,0.8882224944073218,0.8994746019208198,0.8936359590565198,0.8487199379363848,5.680259333999857,0.02304595800160314,0.6554962171784602,0.3787420114362597,0.4571141811858299,0.4541629095281034,0.2305387625895122,7674.0,0.4079661771250557,0.3999988291974734,facebook_seed4_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,4,0.7,0.886882088701006,0.892061000757043,0.8920783266577659,0.850828729281768,5.680259333999857,0.021892958000535145,0.5700934579439252,0.28523377060208543,0.29673743128923613,0.5509467989179441,0.19757623171490968,9577.0,0.4930129060970183,0.3000005854012633,facebook_seed4_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,4,0.8,0.879213289042944,0.8930169422085645,0.8845126835781041,0.8417770849571318,5.680259333999857,0.02151945799778332,0.4509568313306631,0.17490750084090145,0.14675037876199476,0.6831980763450556,0.14873374226237845,12180.0,0.6001780151312862,0.20000234160505317,facebook_seed4_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,4,0.9,0.8829954347970062,0.8894388385299361,0.8871829105473965,0.8541666666666666,5.680259333999857,0.023294750000786735,0.2903426791277259,0.08308106289942818,0.05113930235930825,0.8415990381725278,0.0885568608202443,15855.0,0.7194481530930129,0.09999824379621011,facebook_seed4_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,5,0.1,0.929436633558319,0.9287673726358225,0.9336893635959056,0.8985959438377535,9.192506833000039,0.22096795799996016,0.9213173119715176,0.7551294988227379,0.8583635000122111,0.14667868951006913,0.3310677654894766,1728.0,0.09942145082331998,0.9000017562037899,facebook_seed5_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,5,0.2,0.9232082211687047,0.9140732626023564,0.9283489096573209,0.8849420849420849,9.192506833000039,0.191371833000062,0.8647085002225189,0.6273124789774639,0.7694523137850797,0.23294259092275324,0.3151337466677159,2997.0,0.1654205607476636,0.7999976583949469,facebook_seed5_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,5,0.3,0.9136197216592923,0.9089626236071908,0.9198931909212283,0.8679245283018868,9.192506833000039,0.35039166699993984,0.8087672452158433,0.5237134207870837,0.6848135605479954,0.31950706342049895,0.29678308292123845,4232.0,0.23012906097018246,0.6999994145987367,facebook_seed5_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,5,0.4,0.905715633829949,0.8986155066674257,0.9123275478415666,0.8582677165354331,9.192506833000039,0.4687536250000903,0.7510903426791278,0.4392869155734948,0.5949960882083923,0.39675383228133454,0.2727816685196612,5539.0,0.2995994659546062,0.6000011708025266,facebook_seed5_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,5,0.5,0.8999272598772621,0.893589128285158,0.9065420560747663,0.8535031847133758,9.192506833000039,0.23510695800007397,0.6877614597240765,0.3716784392869156,0.425621431970779,0.4743011722272317,0.24873510957074169,6939.0,0.36573208722741435,0.4999970729936835,facebook_seed5_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,5,0.6,0.8963263299286998,0.8904697021842777,0.9018691588785047,0.8593996840442338,9.192506833000039,0.10432829199999105,0.6127725856697819,0.29263370332996974,0.2900051632079135,0.5509467989179441,0.22230000769234987,8609.0,0.44348019581664444,0.3999988291974734,facebook_seed5_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,5,0.7,0.8949557020620353,0.8834346708409213,0.9005340453938585,0.8569169960474309,9.192506833000039,0.42687225000008766,0.5244770805518469,0.21459804910864447,0.1692775706587376,0.6552449654343252,0.18835464647212877,10576.0,0.5250556297285269,0.3000005854012633,facebook_seed5_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,5,0.8,0.8956406086082046,0.8806985566677419,0.900089007565643,0.8657187993680885,9.192506833000039,0.3968291249999538,0.4153983088562528,0.1358896737302388,0.07913645404905469,0.7883979561166216,0.14650492789443814,13044.0,0.6203382287494437,0.20000234160505317,facebook_seed5_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,5,0.9,0.8943985375580962,0.8807218892344091,0.8996439697374277,0.8598879103282626,9.192506833000039,0.40793158399992535,0.2638629283489097,0.07299024554322234,0.025634384526589917,0.9002103997595431,0.08986901398864136,16458.0,0.7319092122830441,0.09999824379621011,facebook_seed5_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,6,0.1,0.926051390778286,0.9223609057247302,0.9307966177125055,0.891640866873065,8.602882916999988,0.22342612499960524,0.9604806408544726,0.8698284561049445,0.8802109516507726,0.10519987977156597,0.35018965093094323,877.0,0.06920338228749442,0.9000017562037899,facebook_seed6_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,6,0.2,0.9239330918100287,0.9128680782687697,0.9283489096573209,0.8919540229885058,8.602882916999988,0.2938172089998261,0.9194926568758345,0.7753111335351497,0.8171931041979592,0.1653140967838894,0.3337067481203492,1791.0,0.12759234534935465,0.7999976583949469,facebook_seed6_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,6,0.3,0.9156364983112626,0.9119090976398945,0.9203382287494437,0.8819875776397516,8.602882916999988,0.057714417000170215,0.872630173564753,0.6895391860073999,0.7622345792986372,0.22963630898707543,0.30956560302888525,2809.0,0.1898086337338674,0.6999994145987367,facebook_seed6_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,6,0.4,0.9057586935438994,0.90269647664858,0.9112149532710281,0.8662519440124417,8.602882916999988,0.24095887500061508,0.8152647975077881,0.6088126471577531,0.6989253852508005,0.2939585211902615,0.2841924223754154,4081.0,0.25407209612817094,0.6000011708025266,facebook_seed6_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,6,0.5,0.8991052428223518,0.8926424277999109,0.9040943480195817,0.8642358417377812,8.602882916999988,0.228902083000321,0.7495327102803738,0.5297679112008072,0.6286574029411781,0.3612864442440637,0.25446291370721,5565.0,0.3265242545616378,0.4999970729936835,facebook_seed6_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,6,0.6,0.8878298363453501,0.888657754983786,0.8947485536270583,0.8400315208825847,8.602882916999988,0.3191718750003929,0.670983533600356,0.43760511268079383,0.4713878536975025,0.43552750225428316,0.22489716747889235,7311.0,0.3979528259902092,0.3999988291974734,facebook_seed6_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,6,0.7,0.8895411614782116,0.8805640587512512,0.8958611481975968,0.8457234212629896,8.602882916999988,0.048886667000260786,0.5777926123720516,0.33837874201143625,0.31460382220660177,0.527502254283138,0.18862944718162794,9402.0,0.4878949710725412,0.3000005854012633,facebook_seed6_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,6,0.8,0.8857503548459739,0.8799117584477659,0.8909657320872274,0.8490118577075099,8.602882916999988,0.027390874999582593,0.45763239875389405,0.2250252270433905,0.16697953202867424,0.6669672377517283,0.14346773099813206,12047.0,0.5937249666221629,0.20000234160505317,facebook_seed6_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,6,0.9,0.8820948127736961,0.8773543856229754,0.8887405429461505,0.8372093023255814,8.602882916999988,0.07687020899993513,0.2976858032932799,0.10023545240497814,0.060428532830752155,0.8277727682596934,0.08262993918500658,15667.0,0.719626168224299,0.09999824379621011,facebook_seed6_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,7,0.1,0.9316377170510137,0.9254770363767383,0.9350244770805518,0.9056024558710668,4.068526708000718,0.02879137499985518,0.9549621717846017,0.8472922973427515,0.8974947777472289,0.09227532311391644,0.3463032139340704,1001.0,0.07534490431686694,0.9000017562037899,facebook_seed7_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,7,0.2,0.923716462508359,0.9182637880078277,0.9279038718291055,0.8923315259488769,4.068526708000718,0.026768457999423845,0.9131731197151758,0.753447695930037,0.8355773618908112,0.1547941088067328,0.32953532605033403,1926.0,0.13208722741433024,0.7999976583949469,facebook_seed7_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,7,0.3,0.9203895541335827,0.9118308645017199,0.92456608811749,0.8894044856921887,4.068526708000718,0.027227083999605384,0.8645749888740543,0.6720484359233098,0.7784502714737543,0.21550946798917944,0.3060492855471541,2991.0,0.19523809523809524,0.6999994145987367,facebook_seed7_neuralsparse.json
facebook,neuralsparse,NeuralSparse,neuralsparse,7,0.4,0.9120406548176794,0.8994587254279778,0.9167779261237206,0.8777089783281734,4.068526708000718,0.027027584001189098,0.8010235870048954,0.5778674739320552,0.7233621964406213,0.2819356777877968,0.2805895393852022,4404.0,0.2589230084557187,0.6000011708025266,facebook_seed7_neuralsparse.json
